grupo,idioma,linea,schema_completo,tarjeta_visible,autor_visible,texto_coincide,fecha_visible_si_schema
SCOOTER,es,1032,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/es/scooter/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Sergio Curbelo""},""datePublished"":""2020-02-29"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""El mejor lugar de Barcelona para alquilar scooter y dar una vuelta por la ciudad\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1032,""text"":""★★★★★ “El mejor lugar de Barcelona para alquilar scooter y dar una vuelta por la ciudad” Sergio Curbelo · Reseña de Google · 2020-02-29"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,es,1033,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/es/scooter/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Diana Tyemir""},""datePublished"":""2020-08-23"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Me han puesto la scooter de mi color favorito, me ha encantado el servicio\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1033,""text"":""★★★★★ “Me han puesto la scooter de mi color favorito, me ha encantado el servicio” Diana Tyemir · Reseña de Google · 2020-08-23"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,es,1034,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/es/scooter/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Enbeth""},""datePublished"":""2018-05-01"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Siempre que viajo a barcelona, vengo a esta increíble empresa ,alquilar la bicicleta o la moto. Genial , te hacen sentir como en casa. Muy buena atención. Gracias\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1034,""text"":""★★★★★ “Siempre que viajo a barcelona, vengo a esta increíble empresa ,alquilar la bicicleta o la moto. Genial , te hacen sentir como en casa. Muy buena atención. Gracias” Enbeth · Reseña de Google · 2018-05-01"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,es,1035,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/es/scooter/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Claudia Montes""},""datePublished"":""2021-04-12"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Excelente servicio, además está al lado del paseo marítimo, si quieres disfrutar Barcelona en ruedas aquí encuentras bicis, patines, patinetas, scooters. Tamnbien tienen patines y bicis para niños.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1035,""text"":""★★★★★ “Excelente servicio, además está al lado del paseo marítimo, si quieres disfrutar Barcelona en ruedas aquí encuentras bicis, patines, patinetas, scooters. Tamnbien tienen patines y bicis para niños.” Claudia Montes · Reseña de Google · 2021-04-12"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,es,1036,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/es/scooter/#google-review-6"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Tony iL""},""datePublished"":""2025-04-24"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""¡Gente amable, buen precio y scooters excelentes!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1036,""text"":""★★★★★ “¡Gente amable, buen precio y scooters excelentes!” Tony iL · Reseña de Google · 2025-04-24"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,fr,924,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/fr/scooter/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Franck HERENCIA""},""datePublished"":""2022-06-05"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""J’ai loué un scooter 125 cc pour 2 jours avec ma copine et je recommande très clairement Rental Scooter Barcelona ! Très sérieux, agréable, prix honnête, très bonne expérience ! Je reviendrais sans hésiter !\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":924,""text"":""★★★★★ “J’ai loué un scooter 125 cc pour 2 jours avec ma copine et je recommande très clairement Rental Scooter Barcelona ! Très sérieux, agréable, prix honnête, très bonne expérience ! Je reviendrais sans hésiter !” Franck HERENCIA · Avis Google · 2022-06-05"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,fr,925,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/fr/scooter/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""TT370 TT""},""datePublished"":""2018-04-26"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""J'ai loué un scooter 125 cm3 pour deux jour ... Aucun problemes, ils sont cool et sèrieux bien placé proche de la plage . Rien à dire, je reviendrai ici.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":925,""text"":""★★★★★ “J'ai loué un scooter 125 cm3 pour deux jour ... Aucun problemes, ils sont cool et sèrieux bien placé proche de la plage . Rien à dire, je reviendrai ici.” TT370 TT · Avis Google · 2018-04-26"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,fr,926,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/fr/scooter/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Tony iL""},""datePublished"":""2025-04-24"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Des gens sympathiques, un bon prix et d’excellents scooters !\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":926,""text"":""★★★★★ “Des gens sympathiques, un bon prix et d’excellents scooters !” Tony iL · Avis Google · 2025-04-24"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,fr,927,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/fr/scooter/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Maciej Bielawski""},""datePublished"":""2026-04-28"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Le dernier jour de notre séjour à Barcelone, nous avons loué un scooter ici et c’était un excellent choix. Grâce au scooter de 125 cm³, nous avons exploré les coins les plus éloignés de la ville. Le service de location et la communication étaient excellents. Je recommande.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":927,""text"":""★★★★★ “Le dernier jour de notre séjour à Barcelone, nous avons loué un scooter ici et c’était un excellent choix. Grâce au scooter de 125 cm³, nous avons exploré les coins les plus éloignés de la ville. Le service de location et la communication étaient excellents. Je recommande.” Maciej Bielawski · Avis Google · 2026-04-28"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,fr,928,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/fr/scooter/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Sergio Curbelo""},""datePublished"":""2020-02-29"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Le meilleur endroit de Barcelone pour louer un scooter et faire un tour dans la ville.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":928,""text"":""★★★★★ “Le meilleur endroit de Barcelone pour louer un scooter et faire un tour dans la ville.” Sergio Curbelo · Avis Google · 2020-02-29"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,fr,929,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/fr/scooter/#google-review-6"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""elli Pe""},""datePublished"":""2023-07-23"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""La location d’un scooter a été rapide, simple et très bon marché.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":929,""text"":""★★★★★ “La location d’un scooter a été rapide, simple et très bon marché.” elli Pe · Avis Google · 2023-07-23"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,it,929,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/it/scooter/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Carm Barba""},""datePublished"":""2026-04-25"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Personale simpatico e competente, scooter ottimi e prezzi buoni. Girare a Barcellona in scooter è fantastico lo cinsiglio\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":929,""text"":""★★★★★ “Personale simpatico e competente, scooter ottimi e prezzi buoni. Girare a Barcellona in scooter è fantastico lo cinsiglio” Carm Barba · Recensione Google · 2026-04-25"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,it,930,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/it/scooter/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Franck HERENCIA""},""datePublished"":""2022-06-05"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Ho noleggiato uno scooter 125 cc per due giorni con la mia ragazza e consiglio senza dubbio Rental Scooter Barcelona! Molto seri, gentili, prezzi onesti, ottima esperienza! Tornerei senza esitazione!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":930,""text"":""★★★★★ “Ho noleggiato uno scooter 125 cc per due giorni con la mia ragazza e consiglio senza dubbio Rental Scooter Barcelona! Molto seri, gentili, prezzi onesti, ottima esperienza! Tornerei senza esitazione!” Franck HERENCIA · Recensione Google · 2022-06-05"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,it,931,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/it/scooter/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Tony iL""},""datePublished"":""2025-04-24"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Persone gentili, buon prezzo e scooter eccellenti!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":931,""text"":""★★★★★ “Persone gentili, buon prezzo e scooter eccellenti!” Tony iL · Recensione Google · 2025-04-24"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,it,932,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/it/scooter/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Maciej Bielawski""},""datePublished"":""2026-04-28"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""L’ultimo giorno del nostro soggiorno a Barcellona abbiamo noleggiato qui uno scooter ed è stata una scelta perfetta. Grazie allo scooter 125 cc abbiamo esplorato gli angoli più lontani della città. Il servizio di noleggio e la comunicazione sono stati eccellenti. Lo consiglio.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":932,""text"":""★★★★★ “L’ultimo giorno del nostro soggiorno a Barcellona abbiamo noleggiato qui uno scooter ed è stata una scelta perfetta. Grazie allo scooter 125 cc abbiamo esplorato gli angoli più lontani della città. Il servizio di noleggio e la comunicazione sono stati eccellenti. Lo consiglio.” Maciej Bielawski · Recensione Google · 2026-04-28"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,it,933,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/it/scooter/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Sergio Curbelo""},""datePublished"":""2020-02-29"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Il posto migliore di Barcellona per noleggiare uno scooter e fare un giro per la città.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":933,""text"":""★★★★★ “Il posto migliore di Barcellona per noleggiare uno scooter e fare un giro per la città.” Sergio Curbelo · Recensione Google · 2020-02-29"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,it,934,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/it/scooter/#google-review-6"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""elli Pe""},""datePublished"":""2023-07-23"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Noleggiare uno scooter è stato rapido, semplice e molto economico.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":934,""text"":""★★★★★ “Noleggiare uno scooter è stato rapido, semplice e molto economico.” elli Pe · Recensione Google · 2023-07-23"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,de,971,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/de/scooter/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Kristof Keleti""},""datePublished"":""2019-06-26"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""„Meine beste Erfahrung mit einem Scooterverleih überhaupt! Sehr freundliches und hilfsbereites Personal! Das Bike und alles andere waren perfekt! Sehr empfehlenswert.“\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":971,""text"":""★★★★★ „Meine beste Erfahrung mit einem Scooterverleih überhaupt! Sehr freundliches und hilfsbereites Personal! Das Bike und alles andere waren perfekt! Sehr empfehlenswert.“ Kristof Keleti Google-Bewertung · 2019-06-26"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,de,979,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/de/scooter/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Marwan Hatem""},""datePublished"":""2019-05-22"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""„Sehr guter Scooter, sauber, Helm sauber :) Tolles Personal, danke.“\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":979,""text"":""★★★★★ „Sehr guter Scooter, sauber, Helm sauber :) Tolles Personal, danke.“ Marwan Hatem Google-Bewertung · 2019-05-22"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,de,987,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/de/scooter/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Tony iL""},""datePublished"":""2025-04-24"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""„Nette Leute, guter Preis und hervorragende Scooter!“\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":987,""text"":""★★★★★ „Nette Leute, guter Preis und hervorragende Scooter!“ Tony iL Google-Bewertung · 2025-04-24"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,de,995,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/de/scooter/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Sergio Curbelo""},""datePublished"":""2020-02-29"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""„Der beste Ort in Barcelona, um einen Scooter zu mieten und eine Runde durch die Stadt zu fahren.“\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":995,""text"":""★★★★★ „Der beste Ort in Barcelona, um einen Scooter zu mieten und eine Runde durch die Stadt zu fahren.“ Sergio Curbelo Google-Bewertung · 2020-02-29"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,de,1003,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/de/scooter/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Stathis Papadopoulos""},""datePublished"":""2017-06-10"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""„Natalie war großartig und sehr freundlich zu uns. Alles, worum wir baten, hat sie für uns erledigt. Der Scooter war ausgezeichnet. Der Preis ist der beste. Wir empfehlen diesen Verleih für euren Urlaub in Barcelona. Vielen Dank.“\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1003,""text"":""★★★★★ „Natalie war großartig und sehr freundlich zu uns. Alles, worum wir baten, hat sie für uns erledigt. Der Scooter war ausgezeichnet. Der Preis ist der beste. Wir empfehlen diesen Verleih für euren Urlaub in Barcelona. Vielen Dank.“ Stathis Papadopoulos Google-Bewertung · 2017-06-10"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,de,1011,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/de/scooter/#google-review-6"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Johnny Zara""},""datePublished"":""2018-07-09"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""„Sehr freundliche Leute, äußerst wettbewerbsfähige Preise und effiziente Scooter! Ich kann es nur empfehlen! Danke, bis zum nächsten Mal!!“\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1011,""text"":""★★★★★ „Sehr freundliche Leute, äußerst wettbewerbsfähige Preise und effiziente Scooter! Ich kann es nur empfehlen! Danke, bis zum nächsten Mal!!“ Johnny Zara Google-Bewertung · 2018-07-09"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,nl,980,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/nl/scooter/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""A B""},""datePublished"":""2023-07-21"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Betrouwbare eerlijke zaak met een sympathieke eigenaar. Scooters zijn in goede staat en dat tegen een eerlijke prijs. Ik kom hier toekomstgericht zeker terug.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":980,""text"":""★★★★★ “Betrouwbare eerlijke zaak met een sympathieke eigenaar. Scooters zijn in goede staat en dat tegen een eerlijke prijs. Ik kom hier toekomstgericht zeker terug.” A B Google-review · 2023-07-21"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,nl,988,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/nl/scooter/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Rens Van Esch""},""datePublished"":""2024-07-29"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""[…] Echt een aanrader als je een fijne scooter wil rijden met goede service. Top dag gehad.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":988,""text"":""★★★★★ “[…] Echt een aanrader als je een fijne scooter wil rijden met goede service. Top dag gehad.” Rens Van Esch Google-review · 2024-07-29"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,nl,996,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/nl/scooter/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Tony iL""},""datePublished"":""2025-04-24"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Aardige mensen, goede prijs en uitstekende scooters!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":996,""text"":""★★★★★ “Aardige mensen, goede prijs en uitstekende scooters!” Tony iL Google-review · 2025-04-24"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,nl,1004,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/nl/scooter/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Sergio Curbelo""},""datePublished"":""2020-02-29"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""De beste plek in Barcelona om een scooter te huren en een rondje door de stad te rijden.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1004,""text"":""★★★★★ “De beste plek in Barcelona om een scooter te huren en een rondje door de stad te rijden.” Sergio Curbelo Google-review · 2020-02-29"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,nl,1012,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/nl/scooter/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Stathis Papadopoulos""},""datePublished"":""2017-06-10"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Natalie was geweldig en erg vriendelijk tegen ons. Alles waar we om vroegen, deed ze voor ons. De scooter was uitstekend. De prijs is de beste. We raden deze verhuurwinkel aan voor je vakantie in Barcelona. Bedankt.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1012,""text"":""★★★★★ “Natalie was geweldig en erg vriendelijk tegen ons. Alles waar we om vroegen, deed ze voor ons. De scooter was uitstekend. De prijs is de beste. We raden deze verhuurwinkel aan voor je vakantie in Barcelona. Bedankt.” Stathis Papadopoulos Google-review · 2017-06-10"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,nl,1020,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/nl/scooter/#google-review-6"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Johnny Zara""},""datePublished"":""2018-07-09"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Zeer vriendelijke mensen, zeer concurrerende prijzen en efficiënte scooters! Ik kan het alleen maar aanbevelen! Bedankt, tot de volgende keer!!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1020,""text"":""★★★★★ “Zeer vriendelijke mensen, zeer concurrerende prijzen en efficiënte scooters! Ik kan het alleen maar aanbevelen! Bedankt, tot de volgende keer!!” Johnny Zara Google-review · 2018-07-09"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,pt,954,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pt/scooter/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Kristof Keleti""},""datePublished"":""2019-06-26"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""A minha melhor experiência de aluguer de scooter de sempre! Pessoal muito simpático e prestável! A mota e tudo o resto estavam perfeitos! Recomendo vivamente.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":954,""text"":""★★★★★ “A minha melhor experiência de aluguer de scooter de sempre! Pessoal muito simpático e prestável! A mota e tudo o resto estavam perfeitos! Recomendo vivamente.” Kristof Keleti Avaliação Google · 2019-06-26"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,pt,962,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pt/scooter/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Marwan Hatem""},""datePublished"":""2019-05-22"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Scooter muito boa, limpa, capacete limpo :) Pessoal incrível, obrigado.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":962,""text"":""★★★★★ “Scooter muito boa, limpa, capacete limpo :) Pessoal incrível, obrigado.” Marwan Hatem Avaliação Google · 2019-05-22"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,pt,970,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pt/scooter/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Tony iL""},""datePublished"":""2025-04-24"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Pessoas simpáticas, bom preço e scooters excelentes!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":970,""text"":""★★★★★ “Pessoas simpáticas, bom preço e scooters excelentes!” Tony iL Avaliação Google · 2025-04-24"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,pt,978,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pt/scooter/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Sergio Curbelo""},""datePublished"":""2020-02-29"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""O melhor sítio de Barcelona para alugar um scooter e dar uma volta pela cidade.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":978,""text"":""★★★★★ “O melhor sítio de Barcelona para alugar um scooter e dar uma volta pela cidade.” Sergio Curbelo Avaliação Google · 2020-02-29"",""links"":[]}",SÍ,SÍ,SÍ
