grupo,idioma,bloque,ruta_json,tipo,id,url,entidad_completa
SCOOTER,en,1,$.@graph[6].mainEntity[0],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Should I choose a 50cc or 125cc scooter?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""A 50cc scooter is practical for city routes. A 125cc scooter is better for longer routes, hills or riding with a passenger. Check our 50cc vs 125cc guide before booking.""}}"
SCOOTER,en,1,$.@graph[6].mainEntity[0].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""A 50cc scooter is practical for city routes. A 125cc scooter is better for longer routes, hills or riding with a passenger. Check our 50cc vs 125cc guide before booking.""}"
SCOOTER,en,1,$.@graph[6].mainEntity[1],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Can I rent a scooter in Barcelona today?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Same-day scooter rentals may be available depending on stock. Contact us on WhatsApp before coming to confirm availability.""}}"
SCOOTER,en,1,$.@graph[6].mainEntity[1].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Same-day scooter rentals may be available depending on stock. Contact us on WhatsApp before coming to confirm availability.""}"
SCOOTER,en,1,$.@graph[6].mainEntity[2],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Where is RSB Rental Scooter Barcelona located?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""We are in Vila Olímpica, at Carrer de Salvador Espriu, 63, 08005 Barcelona, near Port Olímpic and Barceloneta Beach.""}}"
SCOOTER,en,1,$.@graph[6].mainEntity[2].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""We are in Vila Olímpica, at Carrer de Salvador Espriu, 63, 08005 Barcelona, near Port Olímpic and Barceloneta Beach.""}"
SCOOTER,en,1,$.@graph[6].mainEntity[3],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Do you offer free hotel delivery for scooter rentals?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Yes. Free scooter hotel delivery is included for rentals of 3 or more days in Barcelona, subject to availability confirmation.""}}"
SCOOTER,en,1,$.@graph[6].mainEntity[3].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Yes. Free scooter hotel delivery is included for rentals of 3 or more days in Barcelona, subject to availability confirmation.""}"
SCOOTER,en,1,$.@graph[6].mainEntity[4],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Can I leave my luggage or personal items at the shop while I rent?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Yes. Free storage for luggage, shoes, jackets and backpacks is available in our supervised shop.""}}"
SCOOTER,en,1,$.@graph[6].mainEntity[4].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Yes. Free storage for luggage, shoes, jackets and backpacks is available in our supervised shop.""}"
SCOOTER,en,1,$.@graph[6].mainEntity[5],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Do I need a driving licence to rent a scooter in Barcelona?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Licence requirements depend on whether you rent a 50cc or 125cc scooter. Check that your driving licence is valid for the scooter category before booking. For 125cc scooters, you need a category B driving licence held for at least 3 years, or the corresponding motorcycle licence.""}}"
SCOOTER,en,1,$.@graph[6].mainEntity[5].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Licence requirements depend on whether you rent a 50cc or 125cc scooter. Check that your driving licence is valid for the scooter category before booking. For 125cc scooters, you need a category B driving licence held for at least 3 years, or the corresponding motorcycle licence.""}"
SCOOTER,en,1,$.@graph[6].mainEntity[6],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Do scooter rentals require a deposit?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""A refundable deposit may apply depending on the scooter category and vehicle. Bring your ID or passport and contact us for details.""}}"
SCOOTER,en,1,$.@graph[6].mainEntity[6].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""A refundable deposit may apply depending on the scooter category and vehicle. Bring your ID or passport and contact us for details.""}"
SCOOTER,en,1,$.@graph[6].mainEntity[7],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Are helmets and protective gear included in the price?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Yes. Scooter rentals include two helmets.""}}"
SCOOTER,en,1,$.@graph[6].mainEntity[7].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Yes. Scooter rentals include two helmets.""}"
SCOOTER,en,1,$.@graph[6].mainEntity[8],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Can tourists rent a scooter in Barcelona?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Yes. Many travellers rent from our shop near Vila Olímpica and Barceloneta Beach. Bring your licence, ID or passport and contact us if you want confirmation before coming.""}}"
SCOOTER,en,1,$.@graph[6].mainEntity[8].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Yes. Many travellers rent from our shop near Vila Olímpica and Barceloneta Beach. Bring your licence, ID or passport and contact us if you want confirmation before coming.""}"
SCOOTER,en,1,$.@graph[6].mainEntity[9],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Where are the best places to use a scooter near the shop?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Vila Olímpica, Port Olímpic and Barceloneta Beach offer some of the best flat routes near our shop.""}}"
SCOOTER,en,1,$.@graph[6].mainEntity[9].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Vila Olímpica, Port Olímpic and Barceloneta Beach offer some of the best flat routes near our shop.""}"
SCOOTER,en,1,$.@graph[6].mainEntity[10],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""What payment methods do you accept?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""We accept card payments. PayPal is also available for online payments.""}}"
SCOOTER,en,1,$.@graph[6].mainEntity[10].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""We accept card payments. PayPal is also available for online payments.""}"
SCOOTER,en,1,$.@graph[7],ItemList,https://rentalscooterbarcelona.com/scooter/#service-list,AUSENTE,"{""@type"":""ItemList"",""@id"":""https://rentalscooterbarcelona.com/scooter/#service-list"",""name"":""Main rental services in Barcelona"",""itemListOrder"":""https://schema.org/ItemListOrderAscending"",""numberOfItems"":6,""itemListElement"":[{""@type"":""ListItem"",""position"":1,""item"":{""@type"":""Service"",""name"":""Scooter rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/scooter/""}},{""@type"":""ListItem"",""position"":2,""item"":{""@type"":""Service"",""name"":""Inline skate rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/rollerblades/""}},{""@type"":""ListItem"",""position"":3,""item"":{""@type"":""Service"",""name"":""Bike rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/bike/""}},{""@type"":""ListItem"",""position"":4,""item"":{""@type"":""Service"",""name"":""Roller skate rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/quads/""}},{""@type"":""ListItem"",""position"":5,""item"":{""@type"":""Service"",""name"":""Skateboard rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/skateboard/""}},{""@type"":""ListItem"",""position"":6,""item"":{""@type"":""Service"",""name"":""Longboard rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/longboard/""}}]}"
SCOOTER,en,1,$.@graph[7].itemListElement[0],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":1,""item"":{""@type"":""Service"",""name"":""Scooter rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/scooter/""}}"
SCOOTER,en,1,$.@graph[7].itemListElement[0].item,Service,AUSENTE,https://rentalscooterbarcelona.com/scooter/,"{""@type"":""Service"",""name"":""Scooter rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/scooter/""}"
SCOOTER,en,1,$.@graph[7].itemListElement[1],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":2,""item"":{""@type"":""Service"",""name"":""Inline skate rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/rollerblades/""}}"
SCOOTER,en,1,$.@graph[7].itemListElement[1].item,Service,AUSENTE,https://rentalscooterbarcelona.com/rollerblades/,"{""@type"":""Service"",""name"":""Inline skate rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/rollerblades/""}"
SCOOTER,en,1,$.@graph[7].itemListElement[2],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":3,""item"":{""@type"":""Service"",""name"":""Bike rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/bike/""}}"
SCOOTER,en,1,$.@graph[7].itemListElement[2].item,Service,AUSENTE,https://rentalscooterbarcelona.com/bike/,"{""@type"":""Service"",""name"":""Bike rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/bike/""}"
SCOOTER,en,1,$.@graph[7].itemListElement[3],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":4,""item"":{""@type"":""Service"",""name"":""Roller skate rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/quads/""}}"
SCOOTER,en,1,$.@graph[7].itemListElement[3].item,Service,AUSENTE,https://rentalscooterbarcelona.com/quads/,"{""@type"":""Service"",""name"":""Roller skate rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/quads/""}"
SCOOTER,en,1,$.@graph[7].itemListElement[4],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":5,""item"":{""@type"":""Service"",""name"":""Skateboard rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/skateboard/""}}"
SCOOTER,en,1,$.@graph[7].itemListElement[4].item,Service,AUSENTE,https://rentalscooterbarcelona.com/skateboard/,"{""@type"":""Service"",""name"":""Skateboard rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/skateboard/""}"
SCOOTER,en,1,$.@graph[7].itemListElement[5],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":6,""item"":{""@type"":""Service"",""name"":""Longboard rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/longboard/""}}"
SCOOTER,en,1,$.@graph[7].itemListElement[5].item,Service,AUSENTE,https://rentalscooterbarcelona.com/longboard/,"{""@type"":""Service"",""name"":""Longboard rental in Barcelona"",""url"":""https://rentalscooterbarcelona.com/longboard/""}"
SCOOTER,en,2,$.@graph[0],WebPage,https://rentalscooterbarcelona.com/scooter/#webpage,AUSENTE,"{""@type"":""WebPage"",""@id"":""https://rentalscooterbarcelona.com/scooter/#webpage"",""dateModified"":""2026-08-24""}"
SCOOTER,en,2,$.@graph[1],LocalBusiness,https://rentalscooterbarcelona.com/#business,AUSENTE,"{""@type"":""LocalBusiness"",""@id"":""https://rentalscooterbarcelona.com/#business"",""sameAs"":[""https://www.google.com/maps?cid=912877649802486634"",""https://www.bing.com/maps/search?style=r&q=RSB+Rental+Scooter+Barcelona%2C+Calle+de+Salvador+Espriu+63%2C+08005+Barcelona%2C+Catalu%C3%B1a%2C+Espa%C3%B1a&ss=id.local_ypid%3A%22YND84466019C726C1%22""],""aggregateRating"":{""@type"":""AggregateRating"",""ratingValue"":""4.6"",""reviewCount"":226,""bestRating"":5,""worstRating"":1},""review"":[{""@id"":""https://rentalscooterbarcelona.com/scooter/#google-review-1""},{""@id"":""https://rentalscooterbarcelona.com/scooter/#google-review-2""},{""@id"":""https://rentalscooterbarcelona.com/scooter/#google-review-3""},{""@id"":""https://rentalscooterbarcelona.com/scooter/#google-review-4""},{""@id"":""https://rentalscooterbarcelona.com/scooter/#google-review-5""},{""@id"":""https://rentalscooterbarcelona.com/scooter/#google-review-6""}]}"
SCOOTER,en,2,$.@graph[1].aggregateRating,AggregateRating,AUSENTE,AUSENTE,"{""@type"":""AggregateRating"",""ratingValue"":""4.6"",""reviewCount"":226,""bestRating"":5,""worstRating"":1}"
SCOOTER,en,2,$.@graph[2],Review,https://rentalscooterbarcelona.com/scooter/#google-review-1,AUSENTE,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/scooter/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Kristof Keleti""},""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""My best scooter rental experience ever! Very friendly and helpful staff! The bike and everything was perfect! Highly recommended.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}"
SCOOTER,en,2,$.@graph[2].author,Person,AUSENTE,AUSENTE,"{""@type"":""Person"",""name"":""Kristof Keleti""}"
SCOOTER,en,2,$.@graph[2].reviewRating,Rating,AUSENTE,AUSENTE,"{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1}"
SCOOTER,en,2,$.@graph[2].publisher,Organization,AUSENTE,AUSENTE,"{""@type"":""Organization"",""name"":""Google""}"
SCOOTER,en,2,$.@graph[3],Review,https://rentalscooterbarcelona.com/scooter/#google-review-2,AUSENTE,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/scooter/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Marwan Hatem""},""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Very good scooter, clean, helmet clean :) Amazing staff Thanks\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}"
SCOOTER,en,2,$.@graph[3].author,Person,AUSENTE,AUSENTE,"{""@type"":""Person"",""name"":""Marwan Hatem""}"
SCOOTER,en,2,$.@graph[3].reviewRating,Rating,AUSENTE,AUSENTE,"{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1}"
SCOOTER,en,2,$.@graph[3].publisher,Organization,AUSENTE,AUSENTE,"{""@type"":""Organization"",""name"":""Google""}"
SCOOTER,en,2,$.@graph[4],Review,https://rentalscooterbarcelona.com/scooter/#google-review-3,AUSENTE,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/scooter/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Deividas Skiparis""},""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Hassle free and quick service. Rented a scooter - scooters are not new but in good technical condition. Returned deposit no questions asked. Will use again!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}"
SCOOTER,en,2,$.@graph[4].author,Person,AUSENTE,AUSENTE,"{""@type"":""Person"",""name"":""Deividas Skiparis""}"
SCOOTER,en,2,$.@graph[4].reviewRating,Rating,AUSENTE,AUSENTE,"{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1}"
SCOOTER,en,2,$.@graph[4].publisher,Organization,AUSENTE,AUSENTE,"{""@type"":""Organization"",""name"":""Google""}"
SCOOTER,en,2,$.@graph[5],Review,https://rentalscooterbarcelona.com/scooter/#google-review-4,AUSENTE,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/scooter/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Ollie Olney""},""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Fantastic for renting a scooter at an affordable price (compared to the leading providers in Barcelona!). We rented a scooter for a day, and then loved it so much we hired it for an extra day. Natalia was lovely and very helpful :) Would recommend to anyone to rent from here\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}"
SCOOTER,en,2,$.@graph[5].author,Person,AUSENTE,AUSENTE,"{""@type"":""Person"",""name"":""Ollie Olney""}"
SCOOTER,en,2,$.@graph[5].reviewRating,Rating,AUSENTE,AUSENTE,"{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1}"
SCOOTER,en,2,$.@graph[5].publisher,Organization,AUSENTE,AUSENTE,"{""@type"":""Organization"",""name"":""Google""}"
SCOOTER,en,2,$.@graph[6],Review,https://rentalscooterbarcelona.com/scooter/#google-review-5,AUSENTE,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/scooter/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Pavel Obešlo""},""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""We enjoyed this so much!! Highly recommend exploring Barcelona on a scooter. 40€ per day, 250€ deposit cash or card, the money came back to the account the next day. Gracias! 🙏\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}"
SCOOTER,en,2,$.@graph[6].author,Person,AUSENTE,AUSENTE,"{""@type"":""Person"",""name"":""Pavel Obešlo""}"
SCOOTER,en,2,$.@graph[6].reviewRating,Rating,AUSENTE,AUSENTE,"{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1}"
SCOOTER,en,2,$.@graph[6].publisher,Organization,AUSENTE,AUSENTE,"{""@type"":""Organization"",""name"":""Google""}"
SCOOTER,en,2,$.@graph[7],Review,https://rentalscooterbarcelona.com/scooter/#google-review-6,AUSENTE,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/scooter/#google-review-6"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Soumya Singh""},""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Price was pefect (we needed scooter for 30 hours and were ready to pay 2 days worth of amount, but the owner gave us heavy discount). Scooters were great... and got a lot of instructions in advance which made driving in Barcelona easier. Will definitely avail your services again :)\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}"
SCOOTER,en,2,$.@graph[7].author,Person,AUSENTE,AUSENTE,"{""@type"":""Person"",""name"":""Soumya Singh""}"
SCOOTER,en,2,$.@graph[7].reviewRating,Rating,AUSENTE,AUSENTE,"{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1}"
SCOOTER,en,2,$.@graph[7].publisher,Organization,AUSENTE,AUSENTE,"{""@type"":""Organization"",""name"":""Google""}"
SCOOTER,es,1,$.@graph[0],Organization,https://rentalscooterbarcelona.com/#organization,https://rentalscooterbarcelona.com/,"{""@type"":""Organization"",""@id"":""https://rentalscooterbarcelona.com/#organization"",""name"":""RSB Rental Scooter Barcelona"",""alternateName"":""RSB"",""url"":""https://rentalscooterbarcelona.com/"",""logo"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp"",""image"":""https://rentalscooterbarcelona.com/images/rsb-rental-scooter-barcelona-shop-vila-olimpica.webp"",""sameAs"":[""https://www.facebook.com/rentalscooterbarcelona"",""https://www.instagram.com/rentalscooterbarcelona/"",""https://x.com/RSBscooterbarce"",""https://es.pinterest.com/rsbscooter/"",""https://www.tripadvisor.es/Attraction_Review-g187497-d7708978-Reviews-Rental_Scooter_Barcelona-Barcelona_Catalonia.html"",""https://www.google.com/maps?cid=912877649802486634"",""https://maps.apple.com/place?place-id=IA5C7938C1925731A&address=Carrer+de+Salvador+Espriu%2C+63%2C+08005+Barcelona%2C+Espa%C3%B1a&coordinate=41.3906488%2C2.1984312&name=Rental+Scooter&_provider=9902"",""https://www.bing.com/maps/search?style=r&q=RSB+Rental+Scooter+Barcelona%2C+Calle+de+Salvador+Espriu+63%2C+08005+Barcelona%2C+Catalu%C3%B1a%2C+Espa%C3%B1a&ss=id.local_ypid%3A%22YND84466019C726C1%22""],""description"":""Tienda local de alquiler en Vila Olímpica del Poblenou, Barcelona, con alquiler de scooter, patines en línea, bicicletas, patines de 4 ruedas, skateboard y longboard cerca de Torre MAPFRE, Port Olímpic, Casino Barcelona y la playa de la Barceloneta. La entrega gratuita del scooter en el hotel está incluida para alquileres de 3+ días y los clientes pueden dejar equipaje o efectos personales en nuestra tienda supervisada."",""telephone"":""+34 640 559 468"",""email"":""info@rentalscooterbarcelona.com"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""Carrer de Salvador Espriu, 63"",""addressLocality"":""Barcelona"",""addressRegion"":""Catalonia"",""postalCode"":""08005"",""addressCountry"":""ES""},""contactPoint"":[{""@type"":""ContactPoint"",""telephone"":""+34 640 559 468"",""email"":""info@rentalscooterbarcelona.com"",""contactType"":""customer service"",""areaServed"":""ES"",""availableLanguage"":[""en"",""es"",""ca"",""fr"",""it"",""de"",""nl"",""pt"",""sv"",""pl""]},{""@type"":""ContactPoint"",""telephone"":""+34 640 559 468"",""email"":""info@rentalscooterbarcelona.com"",""contactType"":""booking"",""areaServed"":""ES"",""availableLanguage"":[""en"",""es"",""ca"",""fr"",""it"",""de"",""nl"",""pt"",""sv"",""pl""]}]}"
SCOOTER,es,1,$.@graph[0].address,PostalAddress,AUSENTE,AUSENTE,"{""@type"":""PostalAddress"",""streetAddress"":""Carrer de Salvador Espriu, 63"",""addressLocality"":""Barcelona"",""addressRegion"":""Catalonia"",""postalCode"":""08005"",""addressCountry"":""ES""}"
SCOOTER,es,1,$.@graph[0].contactPoint[0],ContactPoint,AUSENTE,AUSENTE,"{""@type"":""ContactPoint"",""telephone"":""+34 640 559 468"",""email"":""info@rentalscooterbarcelona.com"",""contactType"":""customer service"",""areaServed"":""ES"",""availableLanguage"":[""en"",""es"",""ca"",""fr"",""it"",""de"",""nl"",""pt"",""sv"",""pl""]}"
SCOOTER,es,1,$.@graph[0].contactPoint[1],ContactPoint,AUSENTE,AUSENTE,"{""@type"":""ContactPoint"",""telephone"":""+34 640 559 468"",""email"":""info@rentalscooterbarcelona.com"",""contactType"":""booking"",""areaServed"":""ES"",""availableLanguage"":[""en"",""es"",""ca"",""fr"",""it"",""de"",""nl"",""pt"",""sv"",""pl""]}"
SCOOTER,es,1,$.@graph[1],WebSite,https://rentalscooterbarcelona.com/#website,https://rentalscooterbarcelona.com/,"{""@type"":""WebSite"",""@id"":""https://rentalscooterbarcelona.com/#website"",""url"":""https://rentalscooterbarcelona.com/"",""name"":""RSB Rental Scooter Barcelona"",""inLanguage"":""es"",""publisher"":{""@id"":""https://rentalscooterbarcelona.com/#organization""}}"
SCOOTER,es,1,$.@graph[2],WebPage,https://rentalscooterbarcelona.com/es/scooter/#webpage,https://rentalscooterbarcelona.com/es/scooter/,"{""@type"":""WebPage"",""@id"":""https://rentalscooterbarcelona.com/es/scooter/#webpage"",""url"":""https://rentalscooterbarcelona.com/es/scooter/"",""name"":""Alquiler de scooters en Barcelona | 50cc y 125cc | RSB"",""isPartOf"":{""@id"":""https://rentalscooterbarcelona.com/#website""},""about"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""inLanguage"":""es"",""description"":""Alquiler de scooters 50cc y 125cc en Barcelona, en la Vila Olímpica. Cascos incluidos, seguro básico y entrega gratuita desde 3 días."",""primaryImageOfPage"":{""@type"":""ImageObject"",""url"":""https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-hero-group-v1-1536.webp""},""mainEntity"":[{""@id"":""https://rentalscooterbarcelona.com/es/scooter/#service""},{""@id"":""https://rentalscooterbarcelona.com/es/scooter/#faq""}],""dateModified"":""2026-07-30"",""potentialAction"":{""@type"":""CommunicateAction"",""name"":""Reserva por WhatsApp"",""target"":""https://wa.me/34640559468""},""publisher"":{""@id"":""https://rentalscooterbarcelona.com/#organization""}}"
SCOOTER,es,1,$.@graph[2].primaryImageOfPage,ImageObject,AUSENTE,https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-hero-group-v1-1536.webp,"{""@type"":""ImageObject"",""url"":""https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-hero-group-v1-1536.webp""}"
SCOOTER,es,1,$.@graph[2].potentialAction,CommunicateAction,AUSENTE,AUSENTE,"{""@type"":""CommunicateAction"",""name"":""Reserva por WhatsApp"",""target"":""https://wa.me/34640559468""}"
SCOOTER,es,1,$.@graph[3],BreadcrumbList,https://rentalscooterbarcelona.com/es/scooter/#breadcrumb,AUSENTE,"{""@type"":""BreadcrumbList"",""@id"":""https://rentalscooterbarcelona.com/es/scooter/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Inicio"",""item"":""https://rentalscooterbarcelona.com/es/""},{""@type"":""ListItem"",""position"":2,""name"":""Alquiler de scooter"",""item"":""https://rentalscooterbarcelona.com/es/scooter/""}]}"
SCOOTER,es,1,$.@graph[3].itemListElement[0],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":1,""name"":""Inicio"",""item"":""https://rentalscooterbarcelona.com/es/""}"
SCOOTER,es,1,$.@graph[3].itemListElement[1],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":2,""name"":""Alquiler de scooter"",""item"":""https://rentalscooterbarcelona.com/es/scooter/""}"
