prioridad,punto,gravedad,pagina,idioma,ruta,elemento,actual,propuesta,estado,evidencia
2,U03,MEDIO,04_BIKE,es,PAGINAS/04_BIKE/es/index.html,https://rentalscooterbarcelona.com/es/bike/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 167, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 550, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,04_BIKE,fr,PAGINAS/04_BIKE/fr/index.html,https://rentalscooterbarcelona.com/fr/bike/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 137, ""code"": ""\""dateModified\"": \""2026-07-30\""""}, {""line"": 481, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,04_BIKE,it,PAGINAS/04_BIKE/it/index.html,https://rentalscooterbarcelona.com/it/bike/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 136, ""code"": ""\""dateModified\"": \""2026-07-30\""""}, {""line"": 481, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,04_BIKE,nl,PAGINAS/04_BIKE/nl/index.html,https://rentalscooterbarcelona.com/nl/bike/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 150, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 497, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,04_BIKE,pl,PAGINAS/04_BIKE/pl/index.html,https://rentalscooterbarcelona.com/pl/bike/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 170, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 556, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,04_BIKE,pt,PAGINAS/04_BIKE/pt/index.html,https://rentalscooterbarcelona.com/pt/bike/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 150, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 497, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,04_BIKE,sv,PAGINAS/04_BIKE/sv/index.html,https://rentalscooterbarcelona.com/sv/bike/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 150, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 497, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,06_QUADS,ca,PAGINAS/06_QUADS/cat/index.html,https://rentalscooterbarcelona.com/cat/quads/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 151, ""code"": ""\""dateModified\"": \""2026-07-30\""""}, {""line"": 518, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,06_QUADS,de,PAGINAS/06_QUADS/de/index.html,https://rentalscooterbarcelona.com/de/quads/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 152, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 526, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,06_QUADS,en,PAGINAS/06_QUADS/en/index.html,https://rentalscooterbarcelona.com/quads/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 184, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 591, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,06_QUADS,es,PAGINAS/06_QUADS/es/index.html,https://rentalscooterbarcelona.com/es/quads/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 180, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 585, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,06_QUADS,fr,PAGINAS/06_QUADS/fr/index.html,https://rentalscooterbarcelona.com/fr/quads/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 151, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 519, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,06_QUADS,it,PAGINAS/06_QUADS/it/index.html,https://rentalscooterbarcelona.com/it/quads/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 151, ""code"": ""\""dateModified\"": \""2026-07-30\""""}, {""line"": 518, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,06_QUADS,nl,PAGINAS/06_QUADS/nl/index.html,https://rentalscooterbarcelona.com/nl/quads/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 164, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 535, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,06_QUADS,pl,PAGINAS/06_QUADS/pl/index.html,https://rentalscooterbarcelona.com/pl/quads/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 184, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 591, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,06_QUADS,pt,PAGINAS/06_QUADS/pt/index.html,https://rentalscooterbarcelona.com/pt/quads/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 164, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 535, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,06_QUADS,sv,PAGINAS/06_QUADS/sv/index.html,https://rentalscooterbarcelona.com/sv/quads/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 164, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 535, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,07_SKATEBOARD,ca,PAGINAS/07_SKATEBOARD/cat/index.html,https://rentalscooterbarcelona.com/cat/skateboard/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 136, ""code"": ""\""dateModified\"": \""2026-07-30\""""}, {""line"": 503, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,07_SKATEBOARD,de,PAGINAS/07_SKATEBOARD/de/index.html,https://rentalscooterbarcelona.com/de/skateboard/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 137, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 511, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,07_SKATEBOARD,en,PAGINAS/07_SKATEBOARD/en/index.html,https://rentalscooterbarcelona.com/skateboard/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 169, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 569, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,07_SKATEBOARD,es,PAGINAS/07_SKATEBOARD/es/index.html,https://rentalscooterbarcelona.com/es/skateboard/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 166, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 563, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,07_SKATEBOARD,fr,PAGINAS/07_SKATEBOARD/fr/index.html,https://rentalscooterbarcelona.com/fr/skateboard/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 137, ""code"": ""\""dateModified\"": \""2026-07-30\""""}, {""line"": 504, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,07_SKATEBOARD,it,PAGINAS/07_SKATEBOARD/it/index.html,https://rentalscooterbarcelona.com/it/skateboard/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 136, ""code"": ""\""dateModified\"": \""2026-07-30\""""}, {""line"": 503, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,07_SKATEBOARD,nl,PAGINAS/07_SKATEBOARD/nl/index.html,https://rentalscooterbarcelona.com/nl/skateboard/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 150, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 520, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,07_SKATEBOARD,pl,PAGINAS/07_SKATEBOARD/pl/index.html,https://rentalscooterbarcelona.com/pl/skateboard/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 169, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 577, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,07_SKATEBOARD,pt,PAGINAS/07_SKATEBOARD/pt/index.html,https://rentalscooterbarcelona.com/pt/skateboard/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 150, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 520, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,07_SKATEBOARD,sv,PAGINAS/07_SKATEBOARD/sv/index.html,https://rentalscooterbarcelona.com/sv/skateboard/#webpage.dateModified,2026-07-30 / 2026-08-24,"Conservar una única fecha real de última modificación, pendiente de registro editorial. No elegir automáticamente la más reciente.",FECHA REAL PENDIENTE,"[{""line"": 150, ""code"": ""\""dateModified\"": \""2026-07-30\"",""}, {""line"": 520, ""code"": ""\""dateModified\"": \""2026-08-24\""""}]"
2,U03,MEDIO,08_LONGBOARD,ca,PAGINAS/08_LONGBOARD/cat/index.html,https://rentalscooterbarcelona.com/cat/longboard/#webpage.dateModified,"[""2026-07-30"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 137, ""json_block"": 1, ""json_path"": ""$.@graph[2].dateModified"", ""code"": ""\""2026-07-30\""""}, {""line"": 504, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,08_LONGBOARD,de,PAGINAS/08_LONGBOARD/de/index.html,https://rentalscooterbarcelona.com/de/longboard/#webpage.dateModified,"[""2026-07-30"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 138, ""json_block"": 1, ""json_path"": ""$.@graph[2].dateModified"", ""code"": ""\""2026-07-30\""""}, {""line"": 512, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,08_LONGBOARD,en,PAGINAS/08_LONGBOARD/en/index.html,https://rentalscooterbarcelona.com/longboard/#webpage.dateModified,"[""2026-07-30"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 170, ""json_block"": 1, ""json_path"": ""$.@graph[2].dateModified"", ""code"": ""\""2026-07-30\""""}, {""line"": 570, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,08_LONGBOARD,es,PAGINAS/08_LONGBOARD/es/index.html,https://rentalscooterbarcelona.com/es/longboard/#webpage.dateModified,"[""2026-07-30"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 167, ""json_block"": 1, ""json_path"": ""$.@graph[2].dateModified"", ""code"": ""\""2026-07-30\""""}, {""line"": 564, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,08_LONGBOARD,fr,PAGINAS/08_LONGBOARD/fr/index.html,https://rentalscooterbarcelona.com/fr/longboard/#webpage.dateModified,"[""2026-07-30"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 137, ""json_block"": 1, ""json_path"": ""$.@graph[2].dateModified"", ""code"": ""\""2026-07-30\""""}, {""line"": 504, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,08_LONGBOARD,it,PAGINAS/08_LONGBOARD/it/index.html,https://rentalscooterbarcelona.com/it/longboard/#webpage.dateModified,"[""2026-07-30"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 137, ""json_block"": 1, ""json_path"": ""$.@graph[2].dateModified"", ""code"": ""\""2026-07-30\""""}, {""line"": 504, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,08_LONGBOARD,nl,PAGINAS/08_LONGBOARD/nl/index.html,https://rentalscooterbarcelona.com/nl/longboard/#webpage.dateModified,"[""2026-07-30"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 151, ""json_block"": 1, ""json_path"": ""$.@graph[2].dateModified"", ""code"": ""\""2026-07-30\""""}, {""line"": 521, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,08_LONGBOARD,pl,PAGINAS/08_LONGBOARD/pl/index.html,https://rentalscooterbarcelona.com/pl/longboard/#webpage.dateModified,"[""2026-07-30"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 170, ""json_block"": 1, ""json_path"": ""$.@graph[2].dateModified"", ""code"": ""\""2026-07-30\""""}, {""line"": 578, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,08_LONGBOARD,pt,PAGINAS/08_LONGBOARD/pt/index.html,https://rentalscooterbarcelona.com/pt/longboard/#webpage.dateModified,"[""2026-07-30"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 151, ""json_block"": 1, ""json_path"": ""$.@graph[2].dateModified"", ""code"": ""\""2026-07-30\""""}, {""line"": 521, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,08_LONGBOARD,sv,PAGINAS/08_LONGBOARD/sv/index.html,https://rentalscooterbarcelona.com/sv/longboard/#webpage.dateModified,"[""2026-07-30"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 151, ""json_block"": 1, ""json_path"": ""$.@graph[2].dateModified"", ""code"": ""\""2026-07-30\""""}, {""line"": 521, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,ca,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/cat/index.html,https://rentalscooterbarcelona.com/cat/blog/patinar-linia-barcelona-principiants/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,de,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/de/index.html,https://rentalscooterbarcelona.com/de/blog/inlineskaten-barcelona-anfaenger/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,en,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/en/index.html,https://rentalscooterbarcelona.com/blog/beginner-inline-skating-barcelona/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,es,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/es/index.html,https://rentalscooterbarcelona.com/es/blog/patinar-en-barcelona-principiantes/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 372, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 475, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,fr,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/fr/index.html,https://rentalscooterbarcelona.com/fr/blog/roller-en-ligne-debutants-barcelone/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,it,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/it/index.html,https://rentalscooterbarcelona.com/it/blog/pattinaggio-inline-principianti-barcellona/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,nl,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/nl/index.html,https://rentalscooterbarcelona.com/nl/blog/inline-skaten-barcelona-beginners/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,pl,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/pl/index.html,https://rentalscooterbarcelona.com/pl/blog/jazda-na-rolkach-barcelona-poczatkujacy/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,pt,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/pt/index.html,https://rentalscooterbarcelona.com/pt/blog/patinagem-inline-barcelona-iniciantes/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,12_BLOG_BEGINNER_INLINE_SKATING,sv,PAGINAS/12_BLOG_BEGINNER_INLINE_SKATING/sv/index.html,https://rentalscooterbarcelona.com/sv/blog/inline-skating-barcelona-nyborjare/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,14_BLOG_BIKE,ca,PAGINAS/14_BLOG_BIKE/cat/index.html,https://rentalscooterbarcelona.com/cat/blog/bike/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 353, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 449, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,14_BLOG_BIKE,de,PAGINAS/14_BLOG_BIKE/de/index.html,https://rentalscooterbarcelona.com/de/blog/bike/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 351, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 443, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,14_BLOG_BIKE,en,PAGINAS/14_BLOG_BIKE/en/index.html,https://rentalscooterbarcelona.com/blog/bike/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 367, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 471, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,14_BLOG_BIKE,es,PAGINAS/14_BLOG_BIKE/es/index.html,https://rentalscooterbarcelona.com/es/blog/bike/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 361, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 468, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,14_BLOG_BIKE,fr,PAGINAS/14_BLOG_BIKE/fr/index.html,https://rentalscooterbarcelona.com/fr/blog/bike/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 354, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 452, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,14_BLOG_BIKE,it,PAGINAS/14_BLOG_BIKE/it/index.html,https://rentalscooterbarcelona.com/it/blog/bike/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 353, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 449, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,14_BLOG_BIKE,nl,PAGINAS/14_BLOG_BIKE/nl/index.html,https://rentalscooterbarcelona.com/nl/blog/bike/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
